"model","Variable","n_total","n_pos_contr","freq_pos_contr","median_rank","freq_top10","mean_importance","sd_importance","median_importance","se","ci_lower","ci_upper"
"RLR","Pain_in_shoulders",100,0,0,9,0,0,0,0,0,0,0
"RLR","Pain_in_throat",100,0,0,9,0,0,0,0,0,0,0
"RLR","Pain_radiated_between_shoulder_blades_to_chest",100,0,0,9,0,0,0,0,0,0,0
"RLR","Panic_sensation",100,0,0,9,0,0,0,0,0,0,0
"RLR","Persisting_pain",100,0,0,9,0,0,0,0,0,0,0
"RLR","Pneumonia",100,0,0,9,0,0,0,0,0,0,0
"RLR","Poorer_condition_lower_fitness",100,0,0,9,0,0,0,0,0,0,0
"RLR","Pressure_sensation",100,0,0,9,0,0,0,0,0,0,0
"RLR","Rougher_voice",100,0,0,9,0,0,0,0,0,0,0
"RLR","Sores_in_chest",100,0,0,9,0,0,0,0,0,0,0
"RLR","Stabbing_sensation_from_taking_deep_breaths",100,0,0,9,0,0,0,0,0,0,0
"RLR","Sweating_all_the_time",100,0,0,9,0,0,0,0,0,0,0
"RLR","Swollen_tender_joints",100,0,0,9,0,0,0,0,0,0,0
"RLR","Thickness_in_throat.1",100,0,0,9,0,0,0,0,0,0,0
"RLR","Trouble_swallowing",100,0,0,9,0,0,0,0,0,0,0
"RLR","Unlike_other_coughs",100,0,0,9,0,0,0,0,0,0,0
"RLR","Weaker_voice",100,0,0,9,0,0,0,0,0,0,0
"RLR","Weight_increase_last_2_y",100,0,0,9,0,0,0,0,0,0,0
"RLR","Weight_reduction_last_2_y",100,0,0,9,0,0,0,0,0,0,0
"RLR","Wheezing",100,0,0,9,0,0,0,0,0,0,0
"RLR","Wheezing_cough",100,0,0,9,0,0,0,0,0,0,0
"RLR","White_yellow_or_green_phlegm_expectorated",100,0,0,9,0,0,0,0,0,0,0
"RLR","Lost_sense_of_smell",100,0,0,9,0,-2.80701754385966e-06,2.80701754385967e-05,0,2.80701754385967e-06,-8.37674933778647e-06,2.76271425006716e-06
"RLR","Voice_changes_difficult_to_describe",100,0,0,9,0,-4.91228070175436e-06,4.91228070175435e-05,0,4.91228070175435e-06,-1.46593113411262e-05,4.83474993761744e-06
"RLR","Thick_mucus",100,0,0,9,0,-4.9122807017544e-06,4.9122807017544e-05,0,4.9122807017544e-06,-1.46593113411263e-05,4.8347499376175e-06
"RLR","Heartburn",100,0,0,9.5,0,-8.66666666666672e-06,8.66666666666669e-05,0,8.66666666666669e-06,-2.58632135804157e-05,8.52988024708228e-06
"RLR","Changes_pitch_higher_lower",100,0,0,9,0,-3.50877192982457e-05,0.000350877192982457,0,3.50877192982457e-05,-0.000104709366722331,3.45339281258393e-05
"RLR","Slight_cough",100,0,0,10,0,-4.17543859649114e-05,0.000383709194639426,0,3.83709194639426e-05,-0.000117890614813224,3.43818428834007e-05
"RLR","Losing_breath_due_to_coughing",100,0,0,9,0,-5.39999999999996e-05,0.000539999999999996,0,5.39999999999996e-05,-0.000161147715385665,5.31477153856662e-05
"RLR","Feeling_of_choking",100,0,0,10,0,-5.65614035087723e-05,0.000513465255383187,0,5.13465255383187e-05,-0.000158444049886969,4.53212428694246e-05
"RLR","Difficulty_to_stay_awake",100,0,0,9,0,-5.99999999999995e-05,0.000599999999999995,0,5.99999999999995e-05,-0.000179053017095184,5.90530170951846e-05
"RLR","COPD",100,3,0.03,9,0.02,-6.01403508771942e-05,0.000736362471001803,0,7.36362471001803e-05,-0.000206250640624578,8.59699388701898e-05
"RLR","Dry_cough",100,0,0,9.5,0,-8.63157894736845e-05,0.000863157894736845,0,8.63157894736845e-05,-0.000257585042136934,8.49534631895646e-05
"RLR","Blood_mixed_phlegm_expectorates",100,3,0.03,9.5,0.03,-9.14385964912279e-05,0.00102525712228176,0,0.000102525712228176,-0.000294871852667845,0.000111994659685389
"RLR","Loss_of_appetite",100,3,0.03,10,0.03,-0.000117333333333334,0.00105111123238025,0,0.000105111123238025,-0.000325896605862511,9.12299391958436e-05
"RLR","Changes_hard_to_describe",100,6,0.06,9,0.06,-0.000120105263157893,0.00323085271960662,0,0.000323085271960662,-0.000761176536590145,0.00052096601027436
"RLR","Pain_in_shoulder_blade",100,2,0.02,9.5,0.01,-0.00013056140350877,0.00111659157037507,0,0.000111659157037507,-0.00035211739570244,9.09945886849011e-05
"RLR","Hard_to_get_air",100,11,0.11,9,0.08,-0.000136596491228072,0.00181822590770139,0,0.000181822590770139,-0.000497371958015541,0.000224178975559397
"RLR","Sex",100,48,0.48,8,0.46,-0.00016110526315789,0.0103035813443455,0,0.00103035813443455,-0.00220555933970788,0.0018833488133921
"RLR","Hacking_cough",100,0,0,9.5,0,-0.000162105263157893,0.00162105263157893,0,0.000162105263157893,-0.000483757274257162,0.000159546747941376
"RLR","Felt_out_of_sorts",100,1,0.01,9,0,-0.00016877192982456,0.0015857862408942,0,0.00015857862408942,-0.000483426323902037,0.000145882464252918
"RLR","Chills",100,0,0,9.5,0,-0.000187719298245615,0.00139726926909186,0,0.000139726926909186,-0.000464967835211898,8.95292387206689e-05
"RLR","Feeling_pressure",100,0,0,10,0,-0.000195894736842105,0.00162108155694071,0,0.000162108155694071,-0.000517552487360692,0.000125763013676482
"RLR","Pain_in_whole_body",100,0,0,9,0,-0.000196333333333332,0.00196333333333332,0,0.000196333333333332,-0.000585901261494796,0.000193234594828133
"RLR","Persistent_fatigue",100,8,0.08,9,0.07,-0.000222596491228071,0.00213012645916666,0,0.000213012645916666,-0.000645259794158195,0.000200066811702053
"RLR","Pain_reduces_improves_when_changing_body_position",100,0,0,9.5,0,-0.000233684210526317,0.00208460667690671,0,0.000208460667690671,-0.00064731540109717,0.000179946980044537
"RLR","Thin_mucus",100,0,0,9,0,-0.000242105263157894,0.00242105263157895,0,0.000242105263157895,-0.000722494630384079,0.00023828410406829
"RLR","Difficult_sensing_smells",100,4,0.04,9,0.03,-0.000242684210526316,0.00228176402223642,0,0.000228176402223642,-0.000695435695770467,0.000210067274717835
"RLR","Less_Smoking",100,5,0.05,9,0.04,-0.000258701754385963,0.00212079033062023,0,0.000212079033062023,-0.000679512566863685,0.000162109058091759
"RLR","Do_not_enjoy_food",100,1,0.01,10,0.01,-0.000281614035087718,0.00218206958279182,0,0.000218206958279182,-0.000714583980659381,0.000151355910483946
"RLR","Less_will_to_do_things",100,2,0.02,10,0.01,-0.000306280701754384,0.00130370422998334,0,0.000130370422998334,-0.00056496390505317,-4.75974984555975e-05
"RLR","Feeling_chilly",100,11,0.11,10,0.09,-0.000319403508771929,0.00274365435145377,0,0.000274365435145377,-0.000863804056116769,0.000224997038572912
"RLR","Pain_that_shifts_location",100,1,0.01,10,0,-0.000329228070175438,0.00148958077323489,0,0.000148958077323489,-0.000624793212276426,-3.36629280744504e-05
"RLR","Uneasiness_hard_to_describe",100,3,0.03,9,0.03,-0.00038982456140351,0.00283345645094936,0,0.000283345645094937,-0.000952043793559071,0.000172394670752052
"RLR","Antibiotics_last_2_y",100,7,0.07,10,0.05,-0.000393754385964914,0.00260448380134875,0,0.000260448380134875,-0.000910540476841756,0.000123031704911928
"RLR","Pain_in_chest",100,3,0.03,10,0.03,-0.000491929824561402,0.00240988902106382,0,0.000240988902106382,-0.000970104089265085,-1.37555598577185e-05
"RLR","Angina_pectoris",100,0,0,10,0,-0.000497754385964912,0.00313086286058963,0,0.000313086286058963,-0.00111898550207234,0.000123476730142517
"RLR","Lumps_pieces_in_sputum",100,0,0,10,0,-0.00050754385964912,0.00295029631772054,0,0.000295029631772054,-0.00109294665623153,7.78589369332879e-05
"RLR","Thick_consistency",100,2,0.02,10,0.02,-0.000549614035087719,0.00482924092539768,0,0.000482924092539768,-0.00150784020583461,0.000408612135659175
"RLR","Increased_need_for_sleep",100,37,0.37,9,0.33,-0.00063971929824561,0.00747826673702556,0,0.000747826673702556,-0.00212356966105471,0.000844131064563487
"RLR","Thickness_in_throat",100,7,0.07,9.5,0.05,-0.000706350877192984,0.00309590531585897,0,0.000309590531585897,-0.00132064565801637,-9.20560963695973e-05
"RLR","Pain_in_neck",100,7,0.07,10,0.05,-0.000717789473684208,0.00368519825936555,0,0.000368519825936555,-0.0014490127593032,1.34338119347803e-05
"RLR","University_education",100,5,0.05,10,0.03,-0.000854105263157891,0.00319987109915697,0,0.000319987109915697,-0.00148902911094176,-0.000219181415374018
"RLR","Asthma",100,28,0.28,9,0.27,-0.000961473684210521,0.00579194308770511,0,0.000579194308770511,-0.00211072084993535,0.000187773481514304
"RLR","Pain_persists_worsens_when_breathing",100,34,0.34,9,0.33,-0.0011189649122807,0.00681069435207708,0,0.000681069435207708,-0.00247035443082722,0.000232424606265819
"RLR","Legs_do_not_support",100,6,0.06,10,0.06,-0.00114628070175438,0.00442604888567138,0,0.000442604888567138,-0.00202450482450431,-0.000268056579004446
"RLR","Pleural_fluid",100,6,0.06,10,0.05,-0.00138140350877192,0.0063754547863313,0,0.00063754547863313,-0.00264643205488306,-0.000116374962660791
"RLR","Emphysema",100,5,0.05,10,0.04,-0.00301445614035088,0.00794051801230023,0,0.000794051801230023,-0.00459002718478922,-0.00143888509591253
"XGB","Age",100,95,0.95,1,0.95,0.118118087719298,0.0715487409107816,0.128302631578947,0.00715487409107816,0.103921265261314,0.132314910177282
"XGB","Current_daily_smoker",100,91,0.91,2,0.91,0.0707432280701754,0.0589803899968323,0.0687587719298244,0.00589803899968323,0.0590402391058861,0.0824462170344647
"XGB","Living_alone",100,73,0.73,3,0.73,0.0136525438596491,0.0264031193639917,0.0147543859649123,0.00264031193639917,0.00841359215796993,0.0188914955613283
"XGB","Sex",100,61,0.61,5,0.61,0.00150250877192982,0.0146067239816845,0.00270175438596483,0.00146067239816845,-0.0013957821612304,0.00440079970509004
"XGB","Hard_to_get_air",100,31,0.31,6.5,0.31,0.00100650877192982,0.0048018460516158,0,0.00048018460516158,5.3718338477383e-05,0.00195929920538226
"XGB","Fever",100,6,0.06,7,0.06,0.00016938596491228,0.00133414530279397,0,0.000133414530279397,-9.53374076560396e-05,0.0004341093374806
"XGB","Weight_reduction_last_2_y",100,15,0.15,7,0.15,0.000106368421052631,0.00245598976342755,0,0.000245598976342755,-0.000380953231098934,0.000593690073204196
"XGB","Breathing_sound_whistling",100,3,0.03,7,0.03,3.05263157894718e-05,0.00101017398656331,0,0.000101017398656331,-0.000169914119029584,0.000230966750608527
"XGB","Pain_comes_and_goes",100,2,0.02,7,0.02,2.21052631578955e-06,3.73359307788139e-05,0,3.73359307788139e-06,-5.19773235966841e-06,9.61878499124752e-06
"XGB","Anemia",100,0,0,7,0,0,0,0,0,0,0
"XGB","Angina_pectoris",100,0,0,7,0,0,0,0,0,0,0
"XGB","Asbestos",100,0,0,7,0,0,0,0,0,0,0
"XGB","Barking_cough",100,0,0,7,0,0,0,0,0,0,0
"XGB","Blood_mixed_phlegm_expectorates",100,0,0,7,0,0,0,0,0,0,0
"XGB","Breathing_sound_bubbled_gurgled",100,0,0,7,0,0,0,0,0,0,0
"XGB","Breathing_sound_hissed",100,0,0,7,0,0,0,0,0,0,0
"XGB","Breathing_sound_jarred_raspy",100,0,0,7,0,0,0,0,0,0,0
"XGB","Breathing_sound_rattled_wheezed",100,0,0,7,0,0,0,0,0,0,0
"XGB","Breathing_sound_squeaked_as_if_through_a_pipe",100,0,0,7,0,0,0,0,0,0,0
"XGB","Changes_hard_to_describe",100,0,0,7,0,0,0,0,0,0,0
"XGB","Changes_hard_to_describe.1",100,0,0,7,0,0,0,0,0,0,0
"XGB","Changes_pitch_higher_lower",100,0,0,7,0,0,0,0,0,0,0
"XGB","Chills",100,0,0,7,0,0,0,0,0,0,0
"XGB","Chronic_bronchitis",100,0,0,7,0,0,0,0,0,0,0
"XGB","Clear_throat_more_often",100,0,0,7,0,0,0,0,0,0,0
"XGB","Cold_feet",100,0,0,7,0,0,0,0,0,0,0
"XGB","Coughing_fits",100,0,0,7,0,0,0,0,0,0,0
"XGB","Day_sweats_more_than_usual",100,0,0,7,0,0,0,0,0,0,0
"XGB","Difficulty_suppressing_the_cough",100,0,0,7,0,0,0,0,0,0,0
"XGB","Discomfort_sensation",100,0,0,7,0,0,0,0,0,0,0
"XGB","Early_satiety",100,0,0,7,0,0,0,0,0,0,0
"XGB","Feeling_of_choking",100,0,0,7,0,0,0,0,0,0,0
"XGB","Feeling_of_discomfort_uneasiness_hard_to_describe",100,0,0,7,0,0,0,0,0,0,0
"XGB","Feeling_of_uneasiness_difficult_to_describe",100,0,0,7,0,0,0,0,0,0,0
"XGB","Feeling_that_something_is_wrong",100,0,0,7,0,0,0,0,0,0,0
"XGB","Food_drinks_tasted_different",100,0,0,7,0,0,0,0,0,0,0
"XGB","Gasp_for_air",100,0,0,7,0,0,0,0,0,0,0
"XGB","Hacking_cough",100,0,0,7,0,0,0,0,0,0,0
"XGB","Hard_to_catch_breath",100,0,0,7,0,0,0,0,0,0,0
"XGB","Headache",100,0,0,7,0,0,0,0,0,0,0
"XGB","Heartburn",100,0,0,7,0,0,0,0,0,0,0
"XGB","Increased_amount_of_phlegm_expectorates",100,0,0,7,0,0,0,0,0,0,0
"XGB","Losing_breath_due_to_coughing",100,0,0,7,0,0,0,0,0,0,0
"XGB","Lost_my_voice",100,0,0,7,0,0,0,0,0,0,0
"XGB","Lost_sense_of_smell",100,0,0,7,0,0,0,0,0,0,0
"XGB","Lump_in_the_chest",100,0,0,7,0,0,0,0,0,0,0
"XGB","Lump_swelling_or_obstruction_sensation",100,0,0,7,0,0,0,0,0,0,0
"XGB","Lumps_pieces_in_sputum",100,0,0,7,0,0,0,0,0,0,0
"XGB","More_Smoking",100,0,0,7,0,0,0,0,0,0,0
"XGB","More_down",100,0,0,7,0,0,0,0,0,0,0
"XGB","More_sensitive_to_different_smells",100,0,0,7,0,0,0,0,0,0,0
"XGB","Nail_changes",100,0,0,7,0,0,0,0,0,0,0
"XGB","Need_to_clear_throat",100,0,0,7,0,0,0,0,0,0,0
"XGB","Pain_in_neck",100,0,0,7,0,0,0,0,0,0,0
"XGB","Pain_in_shoulder_blade",100,0,0,7,0,0,0,0,0,0,0
"XGB","Pain_in_shoulders",100,0,0,7,0,0,0,0,0,0,0
"XGB","Pain_in_throat",100,0,0,7,0,0,0,0,0,0,0
"XGB","Pain_in_whole_body",100,0,0,7,0,0,0,0,0,0,0
"XGB","Pain_persists_worsens_changing_body_position",100,0,0,7,0,0,0,0,0,0,0
"XGB","Pain_persists_worsens_when_breathing",100,0,0,7,0,0,0,0,0,0,0
"XGB","Pain_radiated_between_shoulder_blades_to_chest",100,0,0,7,0,0,0,0,0,0,0
"XGB","Pain_reduces_improves_when_changing_body_position",100,0,0,7,0,0,0,0,0,0,0
"XGB","Pain_that_shifts_location",100,0,0,7,0,0,0,0,0,0,0
"XGB","Panic_sensation",100,0,0,7,0,0,0,0,0,0,0
"XGB","Persisting_pain",100,0,0,7,0,0,0,0,0,0,0
"XGB","Rougher_voice",100,0,0,7,0,0,0,0,0,0,0
"XGB","Slight_cough",100,0,0,7,0,0,0,0,0,0,0
"XGB","Sores_in_chest",100,0,0,7,0,0,0,0,0,0,0
"XGB","Stabbing_sensation_from_taking_deep_breaths",100,0,0,7,0,0,0,0,0,0,0
"XGB","Sweating_all_the_time",100,0,0,7,0,0,0,0,0,0,0
"XGB","Swollen_tender_joints",100,0,0,7,0,0,0,0,0,0,0
"XGB","Thick_consistency",100,0,0,7,0,0,0,0,0,0,0
"XGB","Thick_mucus",100,0,0,7,0,0,0,0,0,0,0
"XGB","Thickness_in_throat",100,0,0,7,0,0,0,0,0,0,0
"XGB","Thickness_in_throat.1",100,0,0,7,0,0,0,0,0,0,0
"XGB","Thin_mucus",100,0,0,7,0,0,0,0,0,0,0
"XGB","Trouble_swallowing",100,0,0,7,0,0,0,0,0,0,0
"XGB","Unlike_other_coughs",100,0,0,7,0,0,0,0,0,0,0
"XGB","Voice_changes_difficult_to_describe",100,0,0,7,0,0,0,0,0,0,0
"XGB","Weaker_voice",100,0,0,7,0,0,0,0,0,0,0
"XGB","Wheezing_cough",100,0,0,7,0,0,0,0,0,0,0
"XGB","White_yellow_or_green_phlegm_expectorated",100,0,0,7,0,0,0,0,0,0,0
"XGB","Felt_out_of_sorts",100,0,0,7,0,-9.12280701754365e-06,9.12280701754367e-05,0,9.12280701754367e-06,-2.72244353478053e-05,8.97882131271802e-06
"XGB","Emphysema",100,0,0,7,0,-3.15789473684212e-05,0.000315789473684212,0,3.15789473684212e-05,-9.42384300500977e-05,3.10805353132554e-05
"XGB","Weight_increase_last_2_y",100,0,0,7,0,-3.2280701754385e-05,0.00032280701754385,0,3.2280701754385e-05,-9.63326173845411e-05,3.17712138757711e-05
"XGB","Hard_to_breathe_deeply",100,2,0.02,7,0.02,-3.87368421052639e-05,0.000683227695076916,0,6.83227695076916e-05,-0.000174304039541757,9.68303553312293e-05
"XGB","No_comorbidities",100,0,0,7,0,-4.49122807017556e-05,0.000449122807017556,0,4.49122807017556e-05,-0.000134027989404587,4.42034280010754e-05
"XGB","Did_not_feel_well_rested",100,2,0.02,7,0.02,-5.21052631578951e-05,0.000512691853727748,0,5.12691853727748e-05,-0.000153834449868581,4.9623923552791e-05
"XGB","Less_Smoking",100,1,0.01,7,0.01,-5.46140350877202e-05,0.000812944306951052,0,8.12944306951052e-05,-0.000215919822542515,0.000106691752367075
"XGB","Pneumonia",100,1,0.01,7,0.01,-5.77192982456116e-05,0.000911535072680306,0,9.11535072680306e-05,-0.000238587632563394,0.00012314903607217
"XGB","Back_pain",100,0,0,7,0,-5.82456140350879e-05,0.000455750866308542,0,4.55750866308542e-05,-0.000148676473498048,3.21852454278725e-05
"XGB","More_irritable",100,2,0.02,7,0.02,-6.14210526315784e-05,0.000484560422817844,0,4.84560422817844e-05,-0.000157568353133883,3.47262478707265e-05
"XGB","Dryer_skin",100,0,0,7,0,-6.31578947368412e-05,0.000631578947368412,0,6.31578947368412e-05,-0.000188476860100192,6.21610706265098e-05
"XGB","Felt_worn_out",100,3,0.03,7,0.03,-6.42105263157893e-05,0.000816965628835049,0,8.16965628835049e-05,-0.000226314231275585,9.78931786440068e-05
"XGB","Heart_disease",100,3,0.03,7,0.03,-6.94210526315776e-05,0.00157838679585708,0,0.000157838679585708,-0.000382607236281557,0.000243765131018402
"XGB","Pressure_sensation",100,0,0,7,0,-7.52982456140348e-05,0.000409741876986657,0,4.09741876986657e-05,-0.000156599923423211,6.00343219514128e-06
"XGB","COPD",100,14,0.14,8,0.13,-7.67368421052606e-05,0.0025902328850028,0,0.00025902328850028,-0.000590695242003176,0.000437221557792655
"XGB","Feeling_chilly",100,1,0.01,7,0.01,-8.31052631578945e-05,0.000611744221802267,0,6.11744221802267e-05,-0.000204488588651404,3.82780623356154e-05
"XGB","Felt_abnormally_unhealthily_tires",100,1,0.01,7,0.01,-9.71929824561391e-05,0.000707136106787467,0,7.07136106787467e-05,-0.00023750412747279,4.31181625605124e-05
"XGB","Feeling_pressure",100,0,0,7,0,-0.000108105263157895,0.00077961755840563,0,7.7961755840563e-05,-0.000262798300672181,4.65877743563917e-05
"XGB","Dry_cough",100,2,0.02,7,0.02,-0.000108210526315786,0.00131378951035877,0,0.000131378951035877,-0.000368894868042816,0.000152473815411243
"XGB","Night_sweats",100,0,0,7,0,-0.000110333333333333,0.000900862474883482,0,9.00862474883482e-05,-0.000289083992704522,6.84173260378572e-05
"XGB","Legs_do_not_support",100,2,0.02,7,0.02,-0.000113333333333333,0.00111815506943413,0,0.000111815506943413,-0.000335199557660681,0.000108532890994015
"XGB","Persistent_fatigue",100,1,0.01,7,0.01,-0.00011398245614035,0.00137913826152577,0,0.000137913826152577,-0.000387633407850436,0.000159668495569736
"XGB","Labored_breathing",100,3,0.03,7,0.03,-0.000117824561403507,0.000891423284757867,0,8.91423284757867e-05,-0.000294702280669048,5.90531578620333e-05
"XGB","Difficult_sensing_smells",100,0,0,7.5,0,-0.000122105263157895,0.000672183632115662,0,6.72183632115662e-05,-0.000255481078900177,1.1270552584388e-05
"XGB","Became_weaker",100,0,0,7,0,-0.000123508771929825,0.00123508771929825,0,0.000123508771929825,-0.000368576970862604,0.000121559427002954
"XGB","Felt_tiredness_weakness_or_lack_of_energy_that_came_and_went",100,1,0.01,7,0.01,-0.000153192982456141,0.0015900996835175,0,0.00015900996835175,-0.000468703257130904,0.000162317292218622
"XGB","Mucus_cough",100,3,0.03,7,0.03,-0.000154456140350877,0.00132861809107864,0,0.000132861809107864,-0.000418082794201139,0.000109170513499385
"XGB","Pain_in_chest",100,2,0.02,7,0.01,-0.000157035087719296,0.00107909275770243,0,0.000107909275770243,-0.000371150501936025,5.70803264974334e-05
"XGB","Less_energy_to_do_things",100,0,0,7,0,-0.00016140350877193,0.00147256989338359,0,0.000147256989338359,-0.000453593323256682,0.000130786305712823
"XGB","Asthma",100,2,0.02,7,0.02,-0.000161736842105263,0.00176289043960738,0,0.000176289043960738,-0.000511532551511122,0.000188058867300595
"XGB","Born_in_sweden",100,5,0.05,7,0.05,-0.000166561403508771,0.00145011827383323,0,0.000145011827383323,-0.000454296329583283,0.000121173522565741
"XGB","Difficulty_to_stay_awake",100,2,0.02,7,0.01,-0.000166947368421053,0.000973185856535674,0,9.73185856535674e-05,-0.000360048555779276,2.61538189371702e-05
"XGB","Loss_of_appetite",100,2,0.02,7,0.01,-0.000213561403508772,0.00159035505048492,0,0.000159035505048492,-0.000529122348530096,0.000101999541512552
"XGB","Irritating_cough",100,40,0.4,7,0.39,-0.000247894736842097,0.00913375713314431,0,0.000913375713314431,-0.00206023031036793,0.00156444083668373
"XGB","Dryer_mouth",100,10,0.1,7,0.08,-0.000282298245614029,0.00220279333822102,0,0.000220279333822102,-0.000719380233868007,0.00015478374263995
"XGB","Cold_flu_pneumonia_last_2_y",100,47,0.47,7,0.46,-0.000296649122807017,0.0127729039961804,0,0.00127729039961804,-0.00283107038582773,0.0022377721402137
"XGB","Less_will_to_do_things",100,15,0.15,7,0.13,-0.000321859649122807,0.0025788245768041,0,0.00025788245768041,-0.000833554393169043,0.000189835094923429
"XGB","Uneasiness_hard_to_describe",100,0,0,7,0,-0.000329438596491228,0.00136344227069196,0,0.000136344227069196,-0.000599975123092874,-5.89020698895824e-05
"XGB","Calf_cramp",100,2,0.02,7,0.02,-0.000353649122807017,0.00166146996950297,0,0.000166146996950297,-0.000683320810610974,-2.397743500306e-05
"XGB","Hoarse_voice",100,23,0.23,7,0.22,-0.000357368421052636,0.00285694871677648,0,0.000285694871677648,-0.000924249028416731,0.00020951218631146
"XGB","Do_not_enjoy_food",100,3,0.03,7.5,0.03,-0.000365017543859648,0.00182463775280217,0,0.000182463775280217,-0.000727065259821108,-2.96982789818709e-06
"XGB","Wheezing",100,2,0.02,7,0.02,-0.000496421052631575,0.00163673143353234,0,0.000163673143353234,-0.000821184078192497,-0.000171658027070654
"XGB","Pleural_fluid",100,8,0.08,7,0.08,-0.000543631578947368,0.00378957443581156,0,0.000378957443581156,-0.00129556536243095,0.000208302204536216
"XGB","Antibiotics_last_2_y",100,42,0.42,7,0.42,-0.000573789473684206,0.00859423854805851,0,0.000859423854805851,-0.00227907285498772,0.00113149390761931
"XGB","Increased_need_for_sleep",100,10,0.1,7,0.1,-0.000634245614035084,0.00383397240631986,0,0.000383397240631986,-0.00139498891808853,0.000126497690018359
"XGB","University_education",100,13,0.13,8,0.13,-0.000679719298245608,0.00438406751317267,0,0.000438406751317267,-0.00154961340589926,0.000190174809408044
"XGB","Poorer_condition_lower_fitness",100,11,0.11,7,0.11,-0.000723508771929823,0.00290478533457414,0,0.000290478533457414,-0.00129988120208799,-0.00014713634177166
